IMU_Map_Downsample,ave_match,ave_solve,ave_ICP,map_incre,ave_total,icp,construct_H
0.001391,0.004478,0.000498,0.004375,0.00092,0.007245,0.004995,8.3e-05
0.001321,0.004476,0.000498,0.004349,0.000794,0.007243,0.004993,8.3e-05
0.001303,0.004476,0.000498,0.005119,0.00068,0.007243,0.004993,8.3e-05
0.001306,0.004474,0.000497,0.004069,0.000623,0.007239,0.00499,8.3e-05
0.001396,0.004471,0.000497,0.003996,0.000545,0.007235,0.004987,8.3e-05
0.00138,0.004469,0.000497,0.004183,0.000428,0.007232,0.004984,8.3e-05
0.001365,0.004469,0.000496,0.004952,0.000663,0.007231,0.004984,8.3e-05
0.001591,0.004468,0.000496,0.004487,0.000508,0.007229,0.004982,8.3e-05
0.001581,0.004466,0.000496,0.004275,0.000429,0.007226,0.00498,8.3e-05
0.001756,0.004461,0.000495,0.003474,0.000411,0.007222,0.004975,8.3e-05
0.001741,0.004457,0.000495,0.003403,0.00043,0.007217,0.004971,8.2e-05
0.001711,0.004453,0.000495,0.003499,0.000333,0.007212,0.004966,8.2e-05
0.001854,0.004449,0.000494,0.003348,0.000375,0.007208,0.004961,8.2e-05
0.001883,0.004444,0.000494,0.003121,0.000299,0.007202,0.004956,8.2e-05
0.001876,0.004439,0.000493,0.00313,0.000318,0.007197,0.004951,8.2e-05
0.001904,0.004433,0.000493,0.002954,0.00031,0.007191,0.004945,8.2e-05
0.002054,0.004428,0.000492,0.002995,0.00035,0.007186,0.004939,8.2e-05
0.001888,0.004423,0.000492,0.002925,0.000288,0.00718,0.004933,8.2e-05
0.001803,0.004418,0.000492,0.003005,0.000279,0.007174,0.004928,8.2e-05
0.001864,0.004415,0.000491,0.003898,0.000435,0.007172,0.004925,8.2e-05
0.001758,0.00441,0.000491,0.003056,0.000466,0.007166,0.004919,8.2e-05
0.00173,0.004406,0.00049,0.003349,0.000543,0.007162,0.004915,8.2e-05
0.001651,0.004403,0.00049,0.00348,0.000482,0.007158,0.004911,8.2e-05
0.001675,0.004399,0.000489,0.00352,0.000526,0.007154,0.004907,8.2e-05
0.001673,0.004395,0.000489,0.003532,0.00047,0.00715,0.004903,8.1e-05
0.001595,0.004391,0.000488,0.003269,0.000399,0.007145,0.004898,8.1e-05
0.001529,0.004387,0.000488,0.003144,0.000364,0.007139,0.004893,8.1e-05
0.001578,0.004383,0.000487,0.003523,0.000327,0.007134,0.004889,8.1e-05
0.001533,0.004378,0.000487,0.002867,0.000329,0.007128,0.004883,8.1e-05
0.001609,0.004376,0.000486,0.004071,0.000348,0.007125,0.004881,8.1e-05
0.001729,0.004372,0.000486,0.003367,0.000502,0.007121,0.004877,8.1e-05
0.0016,0.004368,0.000486,0.003251,0.000455,0.007116,0.004872,8.1e-05
0.001615,0.004367,0.000485,0.004389,0.000343,0.007114,0.004871,8.1e-05
0.00172,0.004363,0.000485,0.003125,0.000418,0.007109,0.004866,8.1e-05
0.001728,0.004358,0.000484,0.003001,0.000316,0.007103,0.004861,8.1e-05
0.001768,0.004357,0.000484,0.004215,0.000412,0.007101,0.004859,8.1e-05
0.00168,0.004353,0.000483,0.003085,0.000269,0.007096,0.004854,8.1e-05
0.001718,0.004351,0.000483,0.004031,0.000238,0.007093,0.004852,8e-05
0.001763,0.004347,0.000482,0.003501,0.000243,0.007089,0.004848,8e-05
0.001729,0.004342,0.000482,0.002859,0.000314,0.007083,0.004842,8e-05
0.001696,0.004337,0.000481,0.002763,0.000335,0.007077,0.004837,8e-05
0.001755,0.004334,0.000481,0.003376,0.000269,0.007073,0.004833,8e-05
0.0017,0.004331,0.00048,0.003628,0.000317,0.007069,0.004829,8e-05
0.00171,0.004326,0.00048,0.002883,0.000251,0.007063,0.004824,8e-05
0.001703,0.004321,0.000479,0.002693,0.000254,0.007057,0.004818,8e-05
0.001644,0.004316,0.000479,0.002672,0.000407,0.007051,0.004813,8e-05
0.001554,0.004311,0.000478,0.002694,0.000249,0.007044,0.004807,8e-05
0.001577,0.004307,0.000478,0.003067,0.000195,0.007038,0.004802,8e-05
0.001588,0.004301,0.000477,0.00261,0.000218,0.007032,0.004796,7.9e-05
0.001552,0.004298,0.000477,0.003193,0.000221,0.007026,0.004792,7.9e-05
0.001622,0.004292,0.000476,0.002541,0.000206,0.007019,0.004786,7.9e-05
0.001631,0.004287,0.000476,0.002676,0.000203,0.007013,0.004781,7.9e-05
0.001682,0.004282,0.000475,0.002615,0.000254,0.007007,0.004775,7.9e-05
0.001763,0.004277,0.000475,0.002524,0.000537,0.007001,0.004769,7.9e-05
0.001708,0.004271,0.000474,0.002472,0.000231,0.006995,0.004763,7.9e-05
0.001795,0.004266,0.000473,0.002455,0.000202,0.006988,0.004757,7.9e-05
0.001845,0.004261,0.000473,0.002806,0.000174,0.006983,0.004752,7.9e-05
0.001767,0.004256,0.000472,0.002419,0.00014,0.006976,0.004746,7.9e-05
0.001724,0.00425,0.000472,0.002499,0.000167,0.00697,0.00474,7.8e-05
0.00182,0.004246,0.000471,0.002978,0.000292,0.006965,0.004736,7.8e-05
0.001833,0.004244,0.000471,0.003632,0.000194,0.006962,0.004733,7.8e-05
0.001917,0.00424,0.000471,0.003048,0.000172,0.006957,0.004728,7.8e-05
0.001872,0.004235,0.00047,0.002435,0.000146,0.006951,0.004722,7.8e-05
0.001862,0.004232,0.00047,0.003352,0.000129,0.006947,0.004719,7.8e-05
0.001848,0.004231,0.000469,0.004257,0.000129,0.006945,0.004717,7.8e-05
0.001829,0.004226,0.000469,0.002544,0.000136,0.006939,0.004712,7.8e-05
0.001894,0.004221,0.000468,0.00278,0.000163,0.006934,0.004707,7.8e-05
0.001906,0.004216,0.000468,0.002588,0.0002,0.006928,0.004701,7.8e-05
0.001785,0.004211,0.000467,0.002473,0.000236,0.006922,0.004696,7.8e-05
0.001801,0.004206,0.000467,0.002519,0.000226,0.006917,0.00469,7.8e-05
0.001847,0.004201,0.000466,0.002478,0.000173,0.006911,0.004685,7.7e-05
0.001908,0.004196,0.000466,0.002547,0.000185,0.006905,0.004679,7.7e-05
0.001784,0.004191,0.000465,0.002487,0.000166,0.006899,0.004674,7.7e-05
0.001754,0.004186,0.000465,0.002372,0.000138,0.006893,0.004668,7.7e-05
0.001771,0.00418,0.000464,0.002083,0.000116,0.006886,0.004662,7.7e-05
0.00176,0.004174,0.000464,0.002031,0.000118,0.006878,0.004655,7.7e-05
0.001794,0.004168,0.000463,0.002273,0.000141,0.006872,0.004649,7.7e-05
0.001871,0.004163,0.000463,0.002106,0.000151,0.006865,0.004643,7.7e-05
0.001695,0.004157,0.000462,0.002045,0.000113,0.006858,0.004637,7.7e-05
0.001611,0.004151,0.000462,0.001897,0.000118,0.006851,0.00463,7.7e-05
0.001668,0.004145,0.000461,0.002018,0.000169,0.006843,0.004624,7.6e-05
0.00173,0.004139,0.000461,0.00213,0.000132,0.006837,0.004617,7.6e-05
0.001647,0.004134,0.00046,0.002123,0.000152,0.00683,0.004611,7.6e-05
0.001539,0.00413,0.00046,0.002823,0.000167,0.006824,0.004607,7.6e-05
0.001493,0.004124,0.000459,0.002088,0.0005,0.006818,0.004601,7.6e-05
0.001459,0.004121,0.000459,0.002925,0.000394,0.006813,0.004597,7.6e-05
0.001579,0.004117,0.000458,0.002564,0.000412,0.006808,0.004592,7.6e-05
0.001592,0.004114,0.000458,0.003172,0.0003,0.006804,0.004588,7.6e-05
0.001752,0.004109,0.000457,0.002484,0.000527,0.006799,0.004583,7.6e-05
0.00169,0.004105,0.000457,0.002741,0.00033,0.006794,0.004579,7.6e-05
0.001639,0.0041,0.000456,0.002525,0.000329,0.006789,0.004574,7.5e-05
0.001637,0.004095,0.000456,0.002289,0.000492,0.006783,0.004568,7.5e-05
0.001593,0.00409,0.000455,0.002179,0.000306,0.006777,0.004563,7.5e-05
0.001534,0.004086,0.000455,0.002511,0.000227,0.006771,0.004558,7.5e-05
0.001539,0.004081,0.000454,0.002173,0.000239,0.006765,0.004552,7.5e-05
0.001572,0.004076,0.000454,0.00216,0.000211,0.006758,0.004547,7.5e-05
0.001603,0.00407,0.000453,0.002165,0.000267,0.006752,0.004541,7.5e-05
0.001845,0.004065,0.000453,0.002141,0.000308,0.006746,0.004535,7.5e-05
0.001542,0.00406,0.000452,0.002166,0.000229,0.00674,0.00453,7.5e-05
0.001535,0.004055,0.000452,0.002055,0.000178,0.006733,0.004524,7.5e-05
0.001518,0.00405,0.000451,0.002329,0.000217,0.006727,0.004519,7.5e-05
0.00155,0.004046,0.000451,0.002559,0.000178,0.006722,0.004514,7.4e-05
0.001569,0.004041,0.00045,0.002145,0.000216,0.006715,0.004509,7.4e-05
0.001401,0.004037,0.00045,0.002599,0.000204,0.00671,0.004504,7.4e-05
0.001489,0.004032,0.000449,0.001791,0.000197,0.006702,0.004498,7.4e-05
0.001406,0.004026,0.000449,0.001932,0.000195,0.006695,0.004492,7.4e-05
0.001409,0.004023,0.000448,0.002616,0.000274,0.00669,0.004488,7.4e-05
0.001429,0.004018,0.000448,0.002346,0.000271,0.006684,0.004483,7.4e-05
0.001522,0.004013,0.000447,0.001748,0.000254,0.006677,0.004477,7.4e-05
0.001523,0.004007,0.000447,0.001776,0.000174,0.00667,0.00447,7.4e-05
0.001645,0.004001,0.000446,0.00177,0.000205,0.006663,0.004464,7.4e-05
0.001688,0.003998,0.000446,0.00254,0.000194,0.006658,0.00446,7.3e-05
0.001712,0.003992,0.000445,0.001923,0.000208,0.006652,0.004454,7.3e-05
0.001729,0.003987,0.000445,0.001992,0.000164,0.006646,0.004449,7.3e-05
0.001831,0.003982,0.000444,0.002098,0.00022,0.00664,0.004443,7.3e-05
0.001919,0.003978,0.000444,0.002088,0.000175,0.006635,0.004438,7.3e-05
0.001797,0.003973,0.000443,0.00211,0.000219,0.006629,0.004433,7.3e-05
0.001757,0.00397,0.000443,0.003048,0.000159,0.006626,0.004429,7.3e-05
0.001887,0.003966,0.000442,0.002223,0.00011,0.00662,0.004424,7.3e-05
0.001784,0.003963,0.000442,0.003063,0.000181,0.006617,0.004421,7.3e-05
0.001753,0.00396,0.000441,0.003092,0.000263,0.006614,0.004418,7.3e-05
0.001814,0.003956,0.000441,0.002354,0.000178,0.006609,0.004414,7.3e-05
0.001727,0.003954,0.000441,0.003361,0.000252,0.006606,0.004411,7.3e-05
0.001551,0.003951,0.00044,0.003084,0.000344,0.006602,0.004408,7.2e-05
0.001665,0.003949,0.00044,0.003473,0.000412,0.0066,0.004406,7.2e-05
0.001726,0.003948,0.00044,0.003593,0.000449,0.006598,0.004404,7.2e-05
0.001888,0.003947,0.00044,0.004068,0.000339,0.006598,0.004403,7.2e-05
0.001759,0.003944,0.00044,0.003196,0.000254,0.006595,0.004401,7.2e-05
0.001782,0.003941,0.000439,0.002788,0.000141,0.006591,0.004397,7.2e-05
0.001766,0.003937,0.000439,0.002459,0.000117,0.006586,0.004393,7.2e-05
0.00177,0.003933,0.000439,0.002329,0.000119,0.006581,0.004388,7.2e-05
0.001626,0.003929,0.000438,0.002177,0.000129,0.006575,0.004383,7.2e-05
0.001664,0.003925,0.000438,0.002754,0.000213,0.006571,0.00438,7.2e-05
0.001603,0.003921,0.000437,0.002029,0.000146,0.006565,0.004375,7.2e-05
0.001699,0.003917,0.000437,0.002255,0.000196,0.00656,0.00437,7.2e-05
0.001754,0.003913,0.000436,0.002612,0.000135,0.006556,0.004366,7.2e-05
0.001716,0.003909,0.000436,0.002167,0.000169,0.006551,0.004361,7.2e-05
0.00169,0.003906,0.000436,0.002657,0.000258,0.006546,0.004358,7.2e-05
0.001752,0.003902,0.000435,0.00212,0.000138,0.006541,0.004353,7.2e-05
0.00174,0.003899,0.000435,0.002851,0.000117,0.006537,0.00435,7.1e-05
0.001748,0.003897,0.000434,0.003246,0.000103,0.006534,0.004347,7.1e-05
0.001731,0.003893,0.000434,0.002374,0.000154,0.00653,0.004343,7.1e-05
0.001783,0.003889,0.000433,0.002432,0.000118,0.006525,0.004339,7.1e-05
0.001739,0.003887,0.000433,0.003056,0.000127,0.006522,0.004336,7.1e-05
0.001686,0.003883,0.000433,0.002569,0.000127,0.006517,0.004332,7.1e-05
0.001658,0.003881,0.000432,0.003021,0.000136,0.006514,0.00433,7.1e-05
0.001737,0.003878,0.000432,0.002593,0.000222,0.00651,0.004326,7.1e-05
0.001675,0.003874,0.000432,0.002513,0.00015,0.006505,0.004322,7.1e-05
0.001664,0.003871,0.000431,0.002623,0.000123,0.006501,0.004318,7.1e-05
0.001724,0.003869,0.000431,0.003183,0.000165,0.006498,0.004316,7.1e-05
0.001614,0.003866,0.000431,0.002973,0.000184,0.006495,0.004313,7.1e-05
0.001681,0.003864,0.000431,0.003154,0.000166,0.006492,0.004311,7.1e-05
0.001655,0.003861,0.00043,0.002999,0.000176,0.006488,0.004308,7.1e-05
0.00166,0.00386,0.00043,0.003782,0.000206,0.006486,0.004307,7.1e-05
0.001735,0.003861,0.00043,0.004579,0.000223,0.006487,0.004307,7.1e-05
0.001625,0.00386,0.00043,0.003636,0.000199,0.006484,0.004306,7.1e-05
0.001671,0.003859,0.00043,0.00398,0.000275,0.006483,0.004305,7.1e-05
0.001794,0.003858,0.000429,0.003579,0.000205,0.006482,0.004303,7.1e-05
0.001693,0.003858,0.000429,0.004344,0.000199,0.006481,0.004303,7e-05
0.001767,0.003856,0.000429,0.003285,0.000265,0.006479,0.004301,7e-05
0.002154,0.003854,0.000429,0.003209,0.000179,0.006477,0.004299,7e-05
0.001937,0.003851,0.000429,0.003152,0.000194,0.006474,0.004296,7e-05
0.001689,0.003849,0.000428,0.003137,0.000178,0.006472,0.004294,7e-05
0.001815,0.003847,0.000428,0.003179,0.000158,0.006469,0.004291,7e-05
0.001757,0.003845,0.000428,0.003325,0.000208,0.006467,0.004289,7e-05
0.001651,0.003843,0.000428,0.003156,0.000175,0.006464,0.004287,7e-05
0.001599,0.003841,0.000427,0.003167,0.000161,0.006461,0.004284,7e-05
0.001668,0.003839,0.000427,0.003316,0.000193,0.006458,0.004282,7e-05
0.001701,0.003837,0.000427,0.003263,0.0002,0.006455,0.00428,7e-05
0.001676,0.003835,0.000427,0.003339,0.00018,0.006453,0.004278,7e-05
0.001667,0.003834,0.000427,0.003714,0.000197,0.006451,0.004277,7e-05
0.001662,0.003833,0.000426,0.003286,0.000174,0.006449,0.004275,7e-05
0.001684,0.003831,0.000426,0.003237,0.000186,0.006446,0.004273,7e-05
0.00164,0.003828,0.000426,0.003105,0.000228,0.006443,0.00427,7e-05
0.001603,0.003827,0.000426,0.00343,0.000189,0.006441,0.004269,7e-05
0.001537,0.003825,0.000425,0.003105,0.000138,0.006438,0.004266,7e-05
0.001562,0.003822,0.000425,0.00267,0.000164,0.006434,0.004263,7e-05
0.001508,0.003819,0.000425,0.002374,0.000204,0.006429,0.004259,7e-05
0.001529,0.003816,0.000424,0.0026,0.000134,0.006425,0.004256,7e-05
0.001601,0.003812,0.000424,0.002151,0.000178,0.00642,0.004252,7e-05
0.001559,0.003808,0.000424,0.002321,0.000294,0.006416,0.004248,7e-05
0.001451,0.003804,0.000423,0.00192,0.0002,0.00641,0.004243,6.9e-05
0.001467,0.003801,0.000423,0.002479,0.000271,0.006406,0.00424,6.9e-05
0.001571,0.003797,0.000422,0.002048,0.00029,0.006401,0.004236,6.9e-05
0.001573,0.003794,0.000422,0.002377,0.000482,0.006398,0.004232,6.9e-05
0.001606,0.003791,0.000422,0.002712,0.000593,0.006395,0.004229,6.9e-05
0.001644,0.003789,0.000422,0.003074,0.000759,0.006393,0.004227,6.9e-05
0.001766,0.003788,0.000421,0.003552,0.000883,0.006393,0.004225,6.9e-05
0.001793,0.003786,0.000421,0.003122,0.000944,0.006392,0.004223,6.9e-05
0.001767,0.003784,0.000421,0.002981,0.000552,0.00639,0.00422,6.9e-05
0.001631,0.003781,0.000421,0.002857,0.000588,0.006387,0.004218,6.9e-05
0.001698,0.003779,0.000421,0.002784,0.000521,0.006385,0.004215,6.9e-05
0.0017,0.003776,0.00042,0.002716,0.000522,0.006382,0.004212,6.9e-05
0.001642,0.003773,0.00042,0.00239,0.000871,0.006379,0.004208,6.9e-05
0.001539,0.003769,0.00042,0.002345,0.000411,0.006375,0.004205,6.9e-05
0.00146,0.003766,0.000419,0.002206,0.00032,0.006371,0.004201,6.9e-05
0.001421,0.003762,0.000419,0.001955,0.000324,0.006366,0.004197,6.9e-05
0.001437,0.003759,0.000419,0.002336,0.000207,0.006361,0.004193,6.9e-05
0.00151,0.003755,0.000418,0.002194,0.000171,0.006357,0.004189,6.9e-05
0.001462,0.003752,0.000418,0.002107,0.000189,0.006352,0.004185,6.9e-05
0.001387,0.003747,0.000417,0.001468,0.000144,0.006346,0.00418,6.8e-05
0.001364,0.003742,0.000417,0.001496,0.00015,0.006339,0.004175,6.8e-05
0.001437,0.003738,0.000416,0.00145,0.000151,0.006333,0.00417,6.8e-05
0.001456,0.003734,0.000416,0.001847,0.000164,0.006328,0.004165,6.8e-05
0.001461,0.00373,0.000416,0.001874,0.000238,0.006323,0.004161,6.8e-05
0.001431,0.003725,0.000415,0.001381,0.000179,0.006317,0.004156,6.8e-05
0.001502,0.003721,0.000415,0.001538,0.000277,0.006311,0.004151,6.8e-05
0.001477,0.003717,0.000414,0.00204,0.000211,0.006307,0.004147,6.8e-05
0.001448,0.003713,0.000414,0.001491,0.000429,0.006301,0.004142,6.8e-05
0.001445,0.003708,0.000413,0.001486,0.000157,0.006295,0.004137,6.8e-05
0.001426,0.003704,0.000413,0.001569,0.000231,0.00629,0.004132,6.8e-05
0.001445,0.003699,0.000413,0.00154,0.00019,0.006284,0.004128,6.8e-05
0.001316,0.003695,0.000412,0.001571,0.000257,0.006279,0.004123,6.7e-05
0.001359,0.003692,0.000412,0.002409,0.000224,0.006274,0.00412,6.7e-05
0.001473,0.003689,0.000412,0.00223,0.000179,0.00627,0.004116,6.7e-05
0.001364,0.003686,0.000411,0.002187,0.000189,0.006265,0.004113,6.7e-05
0.001258,0.003682,0.000411,0.001548,0.000126,0.00626,0.004108,6.7e-05
0.001237,0.003679,0.00041,0.002511,0.000163,0.006255,0.004105,6.7e-05
0.001217,0.003676,0.00041,0.002148,0.000232,0.006251,0.004101,6.7e-05
0.001276,0.003672,0.00041,0.002097,0.000169,0.006246,0.004098,6.7e-05
0.001175,0.003668,0.000409,0.001579,0.000118,0.00624,0.004093,6.7e-05
0.001161,0.003664,0.000409,0.001564,0.000154,0.006234,0.004088,6.7e-05
0.001085,0.00366,0.000409,0.001876,0.000139,0.006228,0.004084,6.7e-05
0.001124,0.003658,0.000408,0.002445,0.000143,0.006224,0.004081,6.7e-05
0.001132,0.003654,0.000408,0.001998,0.000127,0.006218,0.004077,6.7e-05
0.001013,0.00365,0.000407,0.001485,0.000115,0.006212,0.004073,6.7e-05
0.001165,0.003646,0.000407,0.001523,0.000151,0.006206,0.004068,6.7e-05
0.001209,0.003642,0.000407,0.001785,0.000169,0.006201,0.004064,6.6e-05
0.001133,0.003638,0.000406,0.001737,0.000188,0.006195,0.00406,6.6e-05
0.001217,0.003636,0.000406,0.002589,0.000183,0.006191,0.004057,6.6e-05
0.001045,0.003633,0.000406,0.002372,0.000131,0.006187,0.004054,6.6e-05
0.000988,0.003629,0.000405,0.001741,0.000124,0.006181,0.00405,6.6e-05
0.00088,0.003627,0.000405,0.002459,0.000165,0.006176,0.004047,6.6e-05
0.000832,0.003624,0.000405,0.002256,0.000132,0.006171,0.004044,6.6e-05
0.000876,0.003621,0.000404,0.002264,0.000392,0.006166,0.004041,6.6e-05
0.000968,0.003619,0.000404,0.002554,0.000275,0.006162,0.004038,6.6e-05
0.001029,0.003617,0.000404,0.002526,0.000269,0.006158,0.004035,6.6e-05
0.00111,0.003613,0.000403,0.00175,0.000402,0.006153,0.004031,6.6e-05
0.001208,0.003611,0.000403,0.002757,0.000483,0.00615,0.004029,6.6e-05
0.001297,0.003609,0.000403,0.00323,0.000599,0.006148,0.004027,6.6e-05
0.001374,0.003608,0.000403,0.003297,0.000892,0.006147,0.004026,6.6e-05
0.001588,0.003609,0.000403,0.004561,0.001368,0.00615,0.004027,6.6e-05
0.001647,0.003609,0.000403,0.004311,0.001092,0.006151,0.004027,6.6e-05
0.001641,0.00361,0.000403,0.004433,0.001388,0.006154,0.004028,6.6e-05
0.001658,0.003613,0.000403,0.005944,0.001444,0.006159,0.004031,6.6e-05
0.001837,0.003615,0.000403,0.005683,0.00157,0.006164,0.004034,6.6e-05
0.001846,0.003617,0.000403,0.004953,0.001386,0.006167,0.004035,6.6e-05
0.001724,0.00362,0.000403,0.005848,0.001395,0.006172,0.004038,6.6e-05
0.001751,0.003622,0.000403,0.005583,0.000883,0.006175,0.004041,6.6e-05
0.001742,0.003624,0.000403,0.005328,0.000856,0.006178,0.004043,6.6e-05
0.001584,0.003624,0.000403,0.003788,0.000639,0.006178,0.004042,6.6e-05
0.001575,0.003623,0.000403,0.003424,0.000614,0.006177,0.004041,6.6e-05
0.001506,0.003621,0.000403,0.003237,0.000565,0.006175,0.00404,6.6e-05
0.001523,0.003621,0.000403,0.003952,0.000518,0.006175,0.004039,6.6e-05
0.001272,0.00362,0.000403,0.00326,0.000358,0.006173,0.004038,6.6e-05
0.001221,0.003618,0.000403,0.003222,0.000372,0.006171,0.004036,6.6e-05
0.001294,0.003616,0.000403,0.002181,0.00025,0.006167,0.004033,6.6e-05
0.001309,0.003613,0.000402,0.002391,0.000219,0.006163,0.00403,6.6e-05
0.001303,0.00361,0.000402,0.002218,0.000224,0.006159,0.004027,6.6e-05
0.001419,0.003606,0.000402,0.001677,0.000296,0.006154,0.004023,6.6e-05
0.001433,0.003603,0.000401,0.002056,0.00028,0.00615,0.00402,6.5e-05
0.001384,0.003601,0.000401,0.002186,0.000248,0.006146,0.004017,6.5e-05
0.001364,0.003599,0.000401,0.002931,0.000317,0.006144,0.004015,6.5e-05
0.001442,0.003597,0.0004,0.002457,0.000264,0.006141,0.004012,6.5e-05
0.00147,0.003594,0.0004,0.002416,0.000277,0.006137,0.004009,6.5e-05
0.001424,0.003591,0.0004,0.002057,0.000247,0.006133,0.004006,6.5e-05
0.001394,0.003588,0.000399,0.002065,0.000192,0.006129,0.004003,6.5e-05
0.001432,0.003585,0.000399,0.001759,0.000135,0.006125,0.003999,6.5e-05
0.001406,0.003582,0.000399,0.00192,0.000164,0.00612,0.003995,6.5e-05
0.001476,0.003578,0.000398,0.001496,0.000219,0.006115,0.003991,6.5e-05
0.001398,0.003574,0.000398,0.001327,0.000164,0.00611,0.003987,6.5e-05
0.001426,0.003571,0.000397,0.002073,0.000183,0.006106,0.003983,6.5e-05
0.001409,0.003567,0.000397,0.001489,0.000186,0.006101,0.003979,6.5e-05
0.001456,0.003564,0.000397,0.001673,0.000187,0.006097,0.003975,6.5e-05
0.001369,0.00356,0.000397,0.0018,0.000203,0.006092,0.003972,6.5e-05
0.001255,0.003558,0.000396,0.002165,0.0002,0.006088,0.003969,6.5e-05
0.001232,0.003555,0.000396,0.002013,0.000282,0.006084,0.003965,6.4e-05
0.001284,0.003552,0.000396,0.002143,0.00037,0.00608,0.003962,6.4e-05
0.001281,0.003549,0.000396,0.002493,0.000314,0.006077,0.00396,6.4e-05
0.001395,0.003549,0.000395,0.003398,0.00042,0.006076,0.003959,6.4e-05
0.001335,0.003548,0.000395,0.0034,0.000337,0.006074,0.003958,6.4e-05
0.001377,0.003546,0.000395,0.002679,0.000472,0.006072,0.003956,6.4e-05
0.001478,0.003543,0.000395,0.00221,0.000415,0.006068,0.003953,6.4e-05
0.00145,0.003542,0.000395,0.002887,0.000304,0.006066,0.003951,6.4e-05
0.001607,0.00354,0.000394,0.00289,0.000349,0.006064,0.003949,6.4e-05
0.001553,0.003537,0.000394,0.002193,0.000354,0.006061,0.003946,6.4e-05
0.00161,0.003535,0.000394,0.002261,0.000562,0.006058,0.003944,6.4e-05
0.001958,0.003532,0.000394,0.002227,0.000364,0.006056,0.003941,6.4e-05
0.001655,0.00353,0.000394,0.002263,0.000297,0.006053,0.003938,6.4e-05
0.001608,0.003528,0.000393,0.003081,0.000443,0.006052,0.003936,6.4e-05
0.002454,0.003525,0.000393,0.002019,0.000324,0.00605,0.003933,6.4e-05
0.001715,0.003523,0.000393,0.002142,0.000297,0.006047,0.00393,6.4e-05
0.001632,0.00352,0.000393,0.002024,0.000254,0.006043,0.003927,6.4e-05
0.001511,0.003518,0.000392,0.002583,0.000288,0.006041,0.003925,6.4e-05
0.001534,0.003515,0.000392,0.002027,0.000519,0.006038,0.003922,6.4e-05
0.001565,0.003512,0.000392,0.002097,0.000384,0.006034,0.003919,6.4e-05
0.001525,0.00351,0.000392,0.002205,0.000231,0.006031,0.003916,6.4e-05
0.001591,0.003508,0.000391,0.002788,0.000259,0.006029,0.003914,6.4e-05
0.001578,0.003505,0.000391,0.00217,0.000195,0.006026,0.003911,6.4e-05
0.001517,0.003503,0.000391,0.002094,0.000217,0.006022,0.003908,6.4e-05
0.001633,0.0035,0.000391,0.00199,0.000198,0.006019,0.003905,6.4e-05
0.001565,0.003497,0.000391,0.00203,0.000135,0.006015,0.003902,6.4e-05
0.001542,0.003495,0.00039,0.002301,0.000139,0.006012,0.0039,6.3e-05
0.001493,0.003492,0.00039,0.00233,0.000236,0.006009,0.003897,6.3e-05
0.001542,0.00349,0.00039,0.00205,0.000164,0.006006,0.003894,6.3e-05
0.001685,0.003487,0.00039,0.002159,0.000202,0.006003,0.003891,6.3e-05
0.001766,0.003485,0.000389,0.002469,0.000178,0.006,0.003889,6.3e-05
0.001687,0.003483,0.000389,0.002312,0.000178,0.005997,0.003887,6.3e-05
0.001752,0.003482,0.000389,0.003072,0.000241,0.005996,0.003885,6.3e-05
0.001686,0.00348,0.000389,0.003002,0.000189,0.005994,0.003884,6.3e-05
0.001652,0.003478,0.000389,0.002364,0.000188,0.005991,0.003881,6.3e-05
0.001813,0.003476,0.000388,0.00255,0.000254,0.005989,0.003879,6.3e-05
0.001837,0.003476,0.000388,0.003344,0.000248,0.005988,0.003878,6.3e-05
0.001877,0.003473,0.000388,0.002301,0.000198,0.005986,0.003876,6.3e-05
0.001928,0.003472,0.000388,0.002756,0.000212,0.005984,0.003874,6.3e-05
0.001685,0.00347,0.000388,0.003033,0.000161,0.005983,0.003873,6.3e-05
0.001732,0.003469,0.000387,0.002856,0.00017,0.005981,0.003871,6.3e-05
0.00175,0.003468,0.000387,0.003057,0.000227,0.005979,0.00387,6.3e-05
0.001673,0.003467,0.000387,0.003362,0.000126,0.005978,0.003869,6.3e-05
0.001733,0.003465,0.000387,0.002257,0.000135,0.005975,0.003866,6.3e-05
0.001668,0.003464,0.000387,0.002968,9.9e-05,0.005973,0.003865,6.3e-05
0.001553,0.003461,0.000386,0.001947,9.1e-05,0.00597,0.003862,6.3e-05
0.001513,0.003458,0.000386,0.002038,0.000116,0.005966,0.003859,6.3e-05
0.001548,0.003456,0.000386,0.001926,0.000101,0.005963,0.003856,6.3e-05
0.001513,0.003453,0.000386,0.001967,0.000103,0.005959,0.003853,6.3e-05
0.00154,0.003452,0.000385,0.00328,0.000206,0.005958,0.003852,6.3e-05
0.001588,0.00345,0.000385,0.002182,0.00013,0.005955,0.003849,6.3e-05
0.001544,0.003448,0.000385,0.002271,0.000171,0.005952,0.003847,6.3e-05
0.001545,0.003445,0.000385,0.002272,0.000182,0.005949,0.003845,6.2e-05
0.001507,0.003443,0.000385,0.002242,0.000194,0.005946,0.003842,6.2e-05
0.001437,0.003441,0.000385,0.002351,0.000217,0.005943,0.00384,6.2e-05
0.001473,0.003439,0.000384,0.002351,0.000226,0.00594,0.003837,6.2e-05
0.001416,0.003437,0.000384,0.002411,0.000183,0.005937,0.003835,6.2e-05
